Date,AAPL,MSFT,NVDA,TSM
2024-06-10,192.68472290039062,426.2469787597656,121.76119232177734,167.0147247314453
2024-06-11,206.68310546875,431.0387268066406,120.89132690429688,164.58140563964844
2024-06-12,212.58978271484375,439.386962890625,125.18065643310547,171.80189514160156
2024-06-13,213.75714111328125,439.9049987792969,129.58998107910156,172.27415466308594
2024-06-14,212.01107788085938,440.8912353515625,131.85964965820312,171.8756103515625
2024-06-17,216.18165588378906,446.6692199707031,130.95977783203125,176.58822631835938
2024-06-18,213.8070068359375,444.6469421386719,135.55906677246094,179.0292205810547
2024-06-20,209.20741271972656,444.0093688964844,130.75979614257812,174.7350616455078
2024-06-21,207.02235412597656,448.0738830566406,126.55045318603516,173.32029724121094
2024-06-24,207.67086791992188,445.971923828125,118.09175872802734,167.19290161132812
2024-06-25,208.59878540039062,449.23944091796875,126.07051849365234,171.9652862548828
2024-06-26,212.7693634033203,450.4448547363281,126.38048553466797,171.43724060058594
2024-06-27,213.61746215820312,451.1322326660156,123.9708480834961,170.9988555908203
2024-06-28,210.14527893066406,445.254638671875,123.52091979980469,173.17083740234375
2024-07-01,216.261474609375,454.9975280761719,124.28080749511719,171.69627380371094
2024-07-02,219.77354431152344,457.537841796875,122.65105438232422,175.0538787841797
2024-07-03,221.0506591796875,459.0221862792969,128.26019287109375,181.8189239501953
2024-07-05,225.82984924316406,465.78643798828125,125.8105697631836,183.3134002685547
2024-07-08,227.30653381347656,464.471435546875,128.18019104003906,185.94369506835938
2024-07-09,228.16458129882812,457.796875,131.35972595214844,183.84146118164062
2024-07-10,232.4548797607422,464.4814147949219,134.88917541503906,190.34744262695312
2024-07-11,227.05709838867188,452.9752197265625,127.38033294677734,183.821533203125
2024-07-12,230.0203857421875,451.8295593261719,129.2200469970703,186.6610565185547
2024-07-15,233.87168884277344,452.238037109375,128.420166015625,184.53887939453125
2024-07-16,234.29075622558594,447.81488037109375,126.34048461914062,185.35585021972656
2024-07-17,228.3641357421875,441.8376159667969,117.97177124023438,170.5704345703125
2024-07-18,223.67471313476562,438.6995849609375,121.0712890625,171.2379608154297
2024-07-19,223.80442810058594,435.4519348144531,117.91178894042969,165.160400390625
2024-07-22,223.45523071289062,441.25982666015625,123.52091979980469,168.7272491455078
2024-07-23,224.5028533935547,443.16259765625,122.5710678100586,169.1955108642578
2024-07-24,218.04742431640625,427.2730712890625,114.23235321044922,159.2123565673828
2024-07-25,216.99981689453125,416.8128967285156,112.26265716552734,159.6905975341797
2024-07-26,217.46875,423.6568298339844,113.04253387451172,161.344482421875
2024-07-29,217.7481231689453,425.111328125,111.57276153564453,159.4215850830078
2024-07-30,218.30685424804688,421.3157958984375,103.71398162841797,153.97169494628906
2024-07-31,221.5794677734375,416.76312255859375,117.00192260742188,165.19029235839844
2024-08-01,217.8678436279297,415.5278015136719,109.1931381225586,157.5983123779297
2024-08-02,219.3644561767578,406.94049072265625,107.25342559814453,149.3089141845703
2024-08-05,208.79833984375,393.6510925292969,100.43448638916016,147.4059295654297
2024-08-06,206.76292419433594,398.09417724609375,104.23390197753906,154.81857299804688
2024-08-07,209.34710693359375,396.9186706542969,98.89472961425781,154.4698486328125
2024-08-08,212.8292236328125,401.1625061035156,104.95378875732422,163.94488525390625
2024-08-09,215.7526397705078,404.4798583984375,104.73382568359375,166.50543212890625
2024-08-12,217.2909393310547,405.2668762207031,109.00315856933594,167.01356506347656
2024-08-13,221.02682495117188,412.4395751953125,116.12206268310547,171.70623779296875
2024-08-14,221.47633361816406,415.27874755859375,118.061767578125,169.34495544433594
2024-08-15,224.47303771972656,420.1889343261719,122.84103393554688,173.32029724121094
2024-08-16,225.80157470703125,417.634033203125,124.56076049804688,173.8981475830078
2024-08-19,225.64175415039062,420.68792724609375,129.97991943359375,174.8048095703125
2024-08-20,226.2610626220703,423.9513854980469,127.2303466796875,171.40733337402344
2024-08-21,226.15118408203125,423.292724609375,128.48016357421875,170.80955505371094
2024-08-22,224.2832489013672,414.7198791503906,123.72089385986328,165.82794189453125
2024-08-23,226.5906982421875,415.9573974609375,129.3500213623047,170.650146484375
2024-08-26,226.93032836914062,412.6639709472656,126.44046783447266,168.44827270507812
2024-08-27,227.77938842773438,413.0132751464844,128.2801971435547,169.92282104492188
2024-08-28,226.2410888671875,409.77978515625,125.59060668945312,168.57778930664062
2024-08-29,229.53746032714844,412.29473876953125,117.57183837890625,168.52796936035156
2024-08-30,228.7483367919922,416.30670166015625,119.35157012939453,171.06858825683594
2024-09-03,222.52517700195312,408.6220703125,107.98332214355469,159.8998260498047
2024-09-04,220.6072998046875,408.0831604003906,106.19359588623047,160.27841186523438
2024-09-05,222.13560485839844,407.5741882324219,107.19344329833984,163.09800720214844
2024-09-06,220.57733154296875,400.8975524902344,102.81411743164062,156.24331665039062
2024-09-09,220.66722106933594,404.9095153808594,106.45355987548828,162.181396484375
2024-09-10,219.86810302734375,413.3725891113281,108.08330535888672,161.83267211914062
2024-09-11,222.41529846191406,422.1949157714844,116.8919448852539,169.60400390625
2024-09-12,222.52517700195312,426.1470031738281,119.13179016113281,171.42999267578125
2024-09-13,222.25547790527344,429.7298278808594,119.09178924560547,172.5
2024-09-16,216.082275390625,430.47833251953125,116.7719497680664,169.0800018310547
2024-09-17,216.55174255371094,434.2807312011719,115.58203125,167.35000610351562
2024-09-18,220.4474639892578,429.94940185546875,113.36219024658203,167.27999877929688
2024-09-19,228.61846923828125,437.81365966796875,117.86187744140625,176.22000122070312
2024-09-20,227.94920349121094,434.4004821777344,115.99200439453125,174.0800018310547
2024-09-23,226.2211151123047,432.6440124511719,116.25199127197266,174.75999450683594
2024-09-24,227.1201171875,428.31268310546875,120.8616714477539,181.97000122070312
2024-09-25,226.1212158203125,431.2467956542969,123.50149536132812,182.35000610351562
2024-09-26,227.26995849609375,430.4483947753906,124.03145599365234,186.8300018310547
2024-09-27,227.53965759277344,427.1649475097656,121.39163970947266,177.97000122070312
2024-09-30,232.7439422607422,429.4403991699219,121.43163299560547,173.6699981689453
2024-10-01,225.96141052246094,419.849609375,116.99193572998047,172.07000732421875
2024-10-02,226.53077697753906,416.2967224121094,118.84181213378906,175.8000030517578
2024-10-03,225.42198181152344,415.7079162597656,122.84153747558594,179.47999572753906
2024-10-04,226.55075073242188,415.2288513183594,124.91139221191406,181.16000366210938
2024-10-07,221.4463653564453,408.7218933105469,127.7112045288086,184.50999450683594
2024-10-08,225.52188110351562,413.8815612792969,132.88084411621094,186.0500030517578
2024-10-09,229.28773498535156,416.62603759765625,132.64085388183594,187.13999938964844
2024-10-10,228.7882843017578,415.0093078613281,134.8007049560547,185.77999877929688
2024-10-11,227.2999267578125,415.48834228515625,134.79071044921875,190.80999755859375
2024-10-14,231.04580688476562,418.302734375,138.0605010986328,192.2100067138672
2024-10-15,233.59300231933594,417.90350341796875,131.5909423828125,187.1300048828125
2024-10-16,231.5252685546875,415.2887268066406,135.7106475830078,187.47999572753906
2024-10-17,231.89486694335938,415.8875427246094,136.92056274414062,205.83999633789062
2024-10-18,234.74172973632812,417.3246765136719,137.99049377441406,200.77999877929688
2024-10-21,236.22010803222656,417.94342041015625,143.70010375976562,201.9499969482422
2024-10-22,235.60079956054688,426.656005859375,143.58010864257812,198.47999572753906
2024-10-23,230.5063934326172,423.7518005371094,139.55038452148438,200.86000061035156
2024-10-24,230.31661987304688,423.8815612792969,140.40032958984375,197.92999267578125
2024-10-25,231.1556854248047,427.2947082519531,141.53024291992188,203.44000244140625
2024-10-28,233.14349365234375,425.7378234863281,140.51031494140625,194.67999267578125
2024-10-29,233.41319274902344,431.0871276855469,141.24026489257812,196.94000244140625
2024-10-30,229.8471221923828,431.66595458984375,139.3303985595703,194.47999572753906
2024-10-31,225.66172790527344,405.53826904296875,132.7508544921875,190.5399932861328
2024-11-01,222.66502380371094,409.55023193359375,135.3906707763672,192.9499969482422
2024-11-04,221.76600646972656,407.64404296875,136.04063415527344,191.55999755859375
2024-11-05,223.2044219970703,410.6380310058594,139.90036010742188,195.75999450683594
2024-11-06,222.47523498535156,419.3406066894531,145.59996032714844,193.22000122070312
2024-11-07,227.22999572753906,424.58013916015625,148.8697509765625,201.19000244140625
2024-11-08,226.9600067138672,421.6959228515625,147.6198272705078,201.1999969482422
2024-11-11,224.22999572753906,417.1749572753906,145.24998474121094,194.0500030517578
2024-11-12,224.22999572753906,422.1849365234375,148.27976989746094,191.77000427246094
2024-11-13,225.1199951171875,424.3506164550781,146.25991821289062,186.66000366210938
2024-11-14,228.22000122070312,426.0372314453125,146.7498779296875,188.5
2024-11-15,225.0,414.1709899902344,141.97021484375,186.00999450683594
2024-11-18,228.02000427246094,414.9294738769531,140.1403350830078,187.47999572753906
2024-11-19,228.27999877929688,416.9554138183594,146.99986267089844,189.6699981689453
2024-11-20,229.0,414.65997314453125,145.87994384765625,188.36000061035156
2024-11-21,228.52000427246094,412.8699951171875,146.65989685058594,191.24000549316406
2024-11-22,229.8699951171875,417.0,141.94021606445312,190.0800018310547
2024-11-25,232.8699951171875,418.7900085449219,136.01063537597656,185.0800018310547
2024-11-26,235.05999755859375,427.989990234375,136.9105682373047,183.83999633789062
2024-11-27,234.92999267578125,422.989990234375,135.33067321777344,181.19000244140625
2024-11-29,237.3300018310547,423.4599914550781,138.240478515625,184.66000366210938
2024-12-02,239.58999633789062,430.9800109863281,138.62045288085938,194.39999389648438
2024-12-03,242.64999389648438,431.20001220703125,140.25033569335938,198.88999938964844
2024-12-04,243.00999450683594,437.4200134277344,145.1300048828125,200.69000244140625
2024-12-05,243.0399932861328,442.6199951171875,145.05999755859375,204.3000030517578
2024-12-06,242.83999633789062,443.57000732421875,142.44000244140625,203.02000427246094
2024-12-09,246.75,446.0199890136719,138.80999755859375,199.1699981689453
2024-12-10,247.77000427246094,443.3299865722656,135.07000732421875,191.94000244140625
2024-12-11,246.49000549316406,448.989990234375,139.30999755859375,194.60000610351562
2024-12-12,247.9600067138672,449.55999755859375,137.33999633789062,191.4600067138672
2024-12-13,248.1300048828125,447.2699890136719,134.25,200.99000549316406
